Hospital NPI,Hospital Name,Hospital Street Address,Hospital City,Hospital State,Hospital Postal Code
1801891825,DASSEE COMMUNITY HEALTH SYSTEMS,135 AVENUE G,APALACHICOLA,FL,323201613
1508861683,COMMONWEALTH OF KENTUCKY,2400 RUSSELLVILLE RD,HOPKINSVILLE,KY,422408095
1659376630,UPSON COUNTY HOSPITAL INC,801 W GORDON ST,THOMASTON,GA,302863426
1992700983,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,750612220
1376548370,COFFEY COUNTY HOSPITAL,801 N 4TH,BURLINGTON,KS,668392602
1801891809,"ASANTE THREE RIVERS MEDICAL CENTER, LLC",500 SW RAMSEY AVENUE,GRANTS PASS,OR,975275554
1811992829,ASHFORD HEALTHCARE SYSTEMS,23186 BLUESTAR HIGHWAY,QUINCY,FL,323531979
1124023015,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,191522007
1316942204,AVERA QUEEN OF PEACE,604 1ST ST NE,WESSINGTON SPRINGS,SD,573822134
1689679581,ALLE-KISKI MEDICAL CENTER,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,150651152
1265437297,BARNWELL COUNTY HOSPITAL,811 REYNOLDS ROAD,BARNWELL,SC,298121573
1073518007,CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BLVD,HUNTINGTON,WV,257013800
1023013935,MCCAMEY COUNTY HOSPITAL DISTRICT,2500 S HWY 305,MCCAMEY,TX,79752
1578568481,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,704582939
1528063435,"ACUTECARE HEALTH SYSTEM, LLC",300 SECOND AVE,LONG BRANCH,NJ,07740
1679578439,MOTHER FRANCES HOSPITAL REGIONAL HEALTH CARE CENTER,800 E DAWSON ST,TYLER,TX,757012036
1780689463,"TIDALHEALTH PENINSULA REGIONAL, INC.",100 E CARROLL ST,SALISBURY,MD,218015422
1922003730,"RUSSELL COUNTY MEDICAL CENTER, INC",58 CARROLL STREET,LEBANON,VA,24266
1659376358,DLP CONEMAUGH MEYERSDALE MEDICAL CENTER LLC,200 HOSPITAL DR,MEYERSDALE,PA,155521249
1841295557,SAINT LUKES MEMORIAL HOSPITAL INC,917 AVE TITO CASTRO,PONCE,PR,007164717
1154326882,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC.,AVENIDA PEDRO ALBIZU CAMPOS ESQUINA URB LA HACIENDA,GUAYAMA,PR,00785
1619972445,QUINCY MEDICAL CENTER,114 WHITWELL ST,QUINCY,MA,021691870
1518962356,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,1612 DAWKINS RD,LA GRANGE,KY,400318729
1659376317,ACUTECARE HEALTH SYSTEM LLC,600 RIVER AVE,LAKEWOOD,NJ,087015237
1518962273,ELMORE MEDICAL CENTER HOSPITAL DISTRICT,895 NORTH 6TH EAST,MOUNTAIN HOME,ID,83647
1558366229,WALLOWA COUNTY HEALTH CARE DISTRICT,601 MEDICAL PARKWAY,ENTERPRISE,OR,978281167
1447255153,WHITE PLAINS HOSPITAL MEDICAL CENTER,41 E POST ROAD,WHITE PLAINS,NY,106014615
1851396576,"DESERT VALLEY HOSPITAL, LLC",16850 BEAR VALLEY RD,VICTORVILLE,CA,923955794
1609871318,"ST. AGNES LONG TERM INTENSIVE CARE, LLP",1900 S BROAD ST,PHILADELPHIA,PA,191452304
1952306672,MOTHER FRANCES HOSPITAL JACKSONVILLE,2026 S JACKSON ST,JACKSONVILLE,TX,757665822
1336144021,DOUGLAS COUNTY MEMORIAL HOSPITAL,708 8TH ST,ARMOUR,SD,573132102
1083619712,GENERAL HOSPITAL,600 HWY 349 NORTH,IRAAN,TX,797440665
1235134024,VIRTUA OUR LADY OF LOURDES HOSPITAL INC,1600 HADDON AVENUE,CAMDEN,NJ,081033101
1053316844,VIRTUA WILLINGBORO HOSPITAL INC,218A SUNSET RD,WILLINGBORO,NJ,080461110
1225033020,PUBLIC HEALTH TRUST OF MIAMI DADE COUNTY FLORIDA,1611 NW 12TH STREET,MIAMI,FL,331361005
1497750244,WEST TENNESSEE HEALTHCARE HENRY COUNTY,301 TYSON AVENUE,PARIS,TN,382424544
1811992480,PASCACK VALLEY HOSPITAL,250 OLD HOOK RD,WESTWOOD,NJ,076753123
1225033814,SUNNYSIDE COMMUNITY HOSPITAL ASSOCIATION,1016 TACOMA AVE,SUNNYSIDE,WA,98944
1679578223,SUMNER REGIONAL MEDICAL CENTER,1323 N. A. STREET,WELLINGTON,KS,671524350
1982609558,TROPHY CLUB MEDICAL CENTER LP,2850 E STATE HIGHWAY 114,TROPHY CLUB,TX,76262
1790780237,BUTLER COUNTY HEALTH CARE CENTER,372 S 9TH ST,DAVID CITY,NE,686322116
1730184342,ST. NICHOLAS HOSPITAL-SISTERS OF THE THIRD ORDER OF ST FRANCIS,3100 SUPERIOR AVE,SHEBOYGAN,WI,530811948
1013912633,THE VALLEY HOSPITAL INC.,223 N VAN DIEN AVE,RIDGEWOOD,NJ,074502726
1851396394,"DUNCAN REGIONAL HOSPITAL, INC.",2621 N WHISENANT DR,DUNCAN,OK,735330911
1184629644,PENINSULA HOSPITAL CENTER,5115 BEACH CHANNEL DR,FAR ROCKAWAY,NY,116911042
1538164090,"UNIVERSITY HEALTH SYSTEM, INC.",1924 ALCOA HWY,KNOXVILLE,TN,379201511
1033114608,"MEMORIAL HERMANN SUGAR LAND SURGICAL HOSPITAL, LLP",16906 SOUTHWEST FWY,SUGAR LAND,TX,774792350
1639174204,SHELBY COUNTY MEMORIAL HOSPITAL ASSOCIATION INC.,915 MICHIGAN ST,SIDNEY,OH,453652401
1821093402,ST ELIZABETH MEDICAL CENTER,2209 GENESEE ST,UTICA,NY,135015930
1245235837,MORGAN COUNTY GEORGIA HOSPITAL AUTHORITY,1077 S MAIN ST,MADISON,GA,306502073
1114922721,GOOD SAMARITAN HOSPITAL,901 OLIVE DR,BAKERSFIELD,CA,933084137
1205831849,"SURGICAL INSTITUTE OF READING, LLC",1280 BROADCASTING RD,WYOMISSING,PA,196103203
1699770149,MUENSTER HOSPITAL DISTRICT,605 N MAPLE ST,MUENSTER,TX,762522424
1144225699,WALKER COUNTY HOSPITAL CORPORATION,110 MEMORIAL HOSPITAL DR,HUNTSVILLE,TX,773404940
1962407460,"VERITAS HEALTH SERVICES, LLC",5451 WALNUT AVE,CHINO,CA,917102609
1043216583,"ACADIA REHABILITATION HOSPITAL, LLC",ONE HOSPITAL DRIVE,JENNINGS,LA,705463641
1639175185,WEATHERFORD HOSPITAL AUTHORITY,3701 E MAIN ST,WEATHERFORD,OK,730963309
1629074182,YUMA DISTRICT HOSPITAL,1000 W 8TH AVE,YUMA,CO,807592641
1992701486,BRYNN MARR HOSPITAL INC,192 VILLAGE DR,JACKSONVILLE,NC,285467238
1760488266,"ST. LUKE'S WARREN HOSPITAL, INC.",185 ROSEBERRY ST,PHILLIPSBURG,NJ,088651690
1730185232,BRATTLEBORO RETREAT,22 ANNA MARSH LANE,BRATTLEBORO,VT,053020803
1508862012,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,513601184
1073518593,"BOONEVILLE COMMUNITY HOSPITAL, INC.",880 W MAIN,BOONEVILLE,AR,72927
1386649804,CENTRAL SUFFOLK HOSPITAL,1300 ROANOKE AVE,RIVERHEAD,NY,119012031
1497750921,"VERNON MEMORIAL HEALTHCARE, INC.",507 S MAIN ST,VIROQUA,WI,546652059
1093711525,CABARRUS MEMORIAL HOSPITAL,920 CHURCH ST N,CONCORD,NC,280252927
1992701429,"SAINT JOSEPH HEALTH SYSTEM, INC",1001 SAINT JOSEPH LN,LONDON,KY,407418345
1306842752,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH ST,THE DALLES,OR,970583317
1063418424,THE MEMORIAL HOSPITAL,750 HOSPITAL LOOP,CRAIG,CO,81625
1295731610,GREENE COUNTY MEMORIAL HOSPITAL,350 BONAR AVE,WAYNESBURG,PA,153701608
1508862921,SABINE COUNTY HOSPITAL DISTRICT,2301 HWY 83 WEST,HEMPHILL,TX,75948
1881690212,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,503 N 21ST ST,CAMP HILL,PA,170112204
1316943772,LAKEVIEW CENTER INC,1221 W LAKEVIEW AVE,PENSACOLA,FL,325011857
1073519443,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 W LEGION RD,BRAWLEY,CA,922277780
1790781169,ARROWHEAD REGIONAL MEDICAL CENTER,400 N PEPPER AVE,COLTON,CA,923241801
1730185174,"EMPORIA SURGICAL HOSPITAL, LLC",1602 W 15TH AVE,EMPORIA,KS,668010984
1053317362,"DOCTORS HOSPITAL AT RENAISSANCE, LTD",5501 S MCCOLL RD,EDINBURG,TX,785399152
1871599183,"FORT WORTH SURGICARE PARTNERS, LTD.",1800 PARK PLACE AVE,FORT WORTH,TX,761101302
1245236652,PERRY MEMORIAL HOSPITAL AUTHORITY,501 N 14TH ST,PERRY,OK,730775021
1275539587,"JEWISH HOSPITAL & ST. MARY'S HEALTHCARE, INC.",200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,402021818
1326044694,FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD RD,MC CONNELLSBURG,PA,172338559
1548266778,NEWAYGO COUNTY GENERAL HOSPITAL ASSOCIATION,212 S SULLIVAN ST,FREMONT,MI,49412
1710983945,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL INC,720 S 6TH ST,MONTICELLO,IN,479608182
1578569885,OLEAN GENERAL HOSPITAL,116 INTERSTATE PKWY,BRADFORD,PA,167011036
1306842521,"APPALACHIAN REGIONAL HEALTHCARE, INC.",81 BALL PARK ROAD,HARLAN,KY,40831
1114923406,"THE MEDICAL CENTER OF PEACH COUNTY, INC",1960 HWY 247 CONNECTOR,BYRON,GA,310085663
1306842604,BRODSTONE MEMORIAL HOSPITAL,520 E 10TH ST,SUPERIOR,NE,689781225
1720084999,"REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES, INC.",1901 REDROCK DRIVE,GALLUP,NM,873015683
1497751713,"JEWISH HOSPITAL & ST. MARY'S HEALTHCARE, INC.",220 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,402023826
1962408203,"ONEIDA HEALTH SYSTEMS, INC",321 GENESEE ST,ONEIDA,NY,134212611
1255337473,CARLOS G. OTIS HEALTH CARE CENTER INC.,185 GRAFTON RD,TOWNSHEND,VT,05353
1235135450,"BARNESVILLE HOSPITAL ASSOCIATION, INC.",639 W. MAIN ST.,BARNESVILLE,OH,437130309
1184620486,DLP CONEMAUGH MINERS MEDICAL CENTER LLC,290 HAIDA AVENUE,HASTINGS,PA,166460689
1073519377,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DR,MARION,VA,243541100
1649276734,COMMONSPIRIT OREGON,2801 ST ANTHONY WAY,PENDLETON,OR,978013800
1811993900,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BLVD,SACRAMENTO,CA,958172201
1902802002,LIFESTREAM BEHAVIORAL CENTER INC,2020 TALLEY RD,LEESBURG,FL,347483426
1225034333,"PIEDMONT HENRY HOSPITAL, INC.",1133 EAGLES LANDING PARKWAY,STOCKBRIDGE,GA,302815085
1992701031,"VERNON MEMORIAL HEALTHCARE, INC.",507 S MAIN ST,VIROQUA,WI,546652059
1538165600,HARDIN COUNTY GENERAL HOSPITAL,6 FERRELL ROAD,ROSICLARE,IL,62982
1538165527,FREDERICK HEALTH HOSPITAL INC,400 W 7TH ST,FREDERICK,MD,217014506
1326044470,"ST FRANCIS HOSPITAL, INC",N CLAYTON ST,WILMINGTON,DE,198053155
1952307027,"NORTON HOSPITALS, INC",1 AUDUBON PLAZA DR,LOUISVILLE,KY,402171318
1720084734,AFFABILIS LLC,616 19TH ST,COLUMBUS,GA,319011528
1558367656,WESTSIDE COMMUNITY HOSPITAL INC.,3240 W. FRANKLIN BLVD.,CHICAGO,IL,60624
1528064649,HENDRICK MEDICAL CENTER,1900 PINE ST,ABILENE,TX,796012432
1922004076,MEADE HOSPITAL DISTRICT,510 E CARTHAGE,MEADE,KS,678640820
1982600920,EASTERN PLUMAS HEALTH CARE DISTRICT,500 1ST AVE,PORTOLA,CA,961229406
1831195908,"NORTON HOSPITALS, INC",4001 DUTCHMANS LN,LOUISVILLE,KY,402074714
1053317008,SUMNER REGIONAL MEDICAL CENTER,1323 N. A. STREET,WELLINGTON,KS,671524350
1962408914,SUMNER REGIONAL MEDICAL CENTER,1323 N. A. STREET,WELLINGTON,KS,671524350
1871599829,WILSON COUNTY MEMORIAL HOSPITAL DISTRICT,499 TENTH STREET,FLORESVILLE,TX,78114
1992701825,CIVISTA MEDICAL CENTER INC,5 GARRETT AVENUE,LA PLATA,MD,206461070
1174529002,SWIFT COUNTY-BENSON HOSPITAL,1815 WISCONSIN AVE,BENSON,MN,562151653
1619973542,SOUTH CENTRAL REGIONAL MEDICAL CENTER,1220 JEFFERSON ST,LAUREL,MS,394404355
1518963446,HOSPITAL LAFAYETTE,CARRE #753 KM 0.1,ARROYO,PR,007140207
1295731123,ST. JOSEPH'S HOSPITAL,555 E MARKET ST,ELMIRA,NY,149013223
1528064466,LEELANAU MEMORIAL HEALTH CENTER,215 HIGH ST,NORTHPORT,MI,49670
1427054360,PAUL OLIVER MEMORIAL HOSPITAL,224 PARK AVE,FRANKFORT,MI,496359658
1780680637,SELECT SPECIALTY HOSPITAL - ANN ARBOR INC,5301 E HURON RIVER DR,YPSILANTI,MI,481971051
1598761355,"UPPER CHESAPEAKE MEDICAL CENTER, INC.",500 UPPER CHESAPEAKE DR,BEL AIR,MD,210144324
1952307811,AMERICAN TRANSITIONAL HOSPITALS LLC,550 PEACHTREE ST NE,ATLANTA,GA,303082209
1033115993,JAY COUNTY HOSPITAL,500 W VOTAW ST,PORTLAND,IN,473711322
1770589533,"HARFORD MEMORIAL HOSPITAL, INC.",501 S UNION AVE,HAVRE DE GRACE,MD,210783409
1649276593,SELECT SPECIALTY HOSPITAL - AKRON LLC,200 E MARKET ST,AKRON,OH,443082015
1528064409,"VIRTUA - WEST JERSEY HEALTH SYSTEM, INC.",100 BOWMAN DR,VOORHEES,NJ,080439612
1497751309,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL ST,KALKASKA,MI,49646
1407852338,LIGA PUERTORRIQUENA CONTRA EL CANCER,BO MONACILLOS 150 AVE AMERICO MIRANDA,SAN JUAN,PR,009350001
1801892740,NORTON COUNTY HOSPITAL,102 E HOLME ST,NORTON,KS,676541406
1740286616,ASHLEY MEDICAL CENTER,612 CENTER AVE N,ASHLEY,ND,584137013
1134125016,"VIRTUA - MEMORIAL HOSPITAL BURLINGTON COUNTY, INC.",175 MADISON AVE,MOUNT HOLLY,NJ,080602038
1902802861,SELECT SPECIALTY HOSPITAL - ARIZONA INC,1012 E WILLETTA ST,PHOENIX,AZ,850062749
1700882578,NORMAN REGIONAL HOSPITAL AUTHORITY,3300 HEALTHPLEX PKWY,NORMAN,OK,730729749
1477559433,STONEWALL JACKSON MEMORIAL HOSPITAL COMPANY,230 HOSPITAL PLZ,WESTON,WV,264528558
1952307852,MUNSON MEDICAL CENTER,1105 6TH ST,TRAVERSE CITY,MI,496842349
1649276338,"AMERICAN TRANSITIONAL HOSPITALS, INC.",1120 15TH ST,AUGUSTA,GA,309120004
1386640084,FW OF SARATOGA INC,30 CRESCENT AVE,SARATOGA SPRINGS,NY,128665142
1497751135,"ADVENTIST HEALTHCARE, INC.",14901 BROSCHART RD,ROCKVILLE,MD,208503318
1477559029,QUEENS NORTH HAWAII COMMUNITY HOSPITAL,67-1125 MAMALAHOA HWY,KAMUELA,HI,967438496
1619973468,DECATUR HEALTH SYSTEMS INC,810 W COLUMBIA ST,OBERLIN,KS,677492450
1982600680,"FOUR WINDS, INC.",800 CROSS RIVER RD,KATONAH,NY,105363549
1568468221,"ADVENTIST HEALTHCARE, INC.",9901 MEDICAL CENTER DR,ROCKVILLE,MD,208503357
1487650024,"ADVENTIST HEALTHCARE, INC.",11890 HEALING WAY,SILVER SPRING,MD,209047917
1326044140,EASTERN PLUMAS HEALTH CARE DISTRICT,500 1ST AVE,PORTOLA,CA,961229406
1982600714,LAURENS COUNTY HEALTH CARE SYSTEM,22725 HIGHWAY 76 E,CLINTON,SC,293257527
1609872431,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,580544334
1336145168,NATHAN LITTAUER HOSPITAL ASSOCIATION,99 E STATE ST,GLOVERSVILLE,NY,120781203
1881690691,UNIVERSITY HOSPITAL AT STONY BROOK,201 MANOR PL,GREENPORT,NY,119441222
1043216773,ADVENTIST REHABILITATION HOSPITAL OF MARYLAND INC,9909 MEDICAL CENTER DR,ROCKVILLE,MD,208506361
1952307688,UNITED HOSPITAL DISTRICT INC.,515 S MOORE ST,BLUE EARTH,MN,560132158
1093712697,SOUTH TEXAS REHABILITATION HOSPITAL LP,425 E ALTON GLOOR BLVD,BROWNSVILLE,TX,785263361
1891792495,"APPALACHIAN REGIONAL HEALTHCARE, INC.",3600 CUMBERLAND AVE,MIDDLESBORO,KY,409652614
1497752091,PROVIDENCE HEALTH & SERVICES- WASHINGTON,711 S COWLEY ST,SPOKANE,WA,992021330
1982600540,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER, INC.",2460 WASHINGTON RD,THOMSON,GA,308246600
1093711608,EASTERN PLUMAS HEALTH CARE,500 1ST AVE,PORTOLA,CA,961229406
1689670242,DOWN EAST COMMUNITY HOSPITAL,RR 1 BOX 11,MACHIAS,ME,046549758
1033115605,SELECT SPECIALTY HOSPITAL - BEECH GROVE INC,8060 KNUE RD,INDIANAPOLIS,IN,462501976
1679579262,MARIAN COMMUNITY HOSPITAL,100 LINCOLN AVE,CARBONDALE,PA,184072116
1508863184,SAMARITAN ALLIANCE L.L.C.,310 S LIMESTONE,LEXINGTON,KY,405083008
1225034895,SELECT SPECIALTY HOSPITAL - BATTLE CREEK INC,300 NORTH AVE,BATTLE CREEK,MI,490173307
1689670259,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502
1245236850,EASTERN PLUMAS HEALTH CARE DISTRICT,480 1ST AVE,PORTOLA,CA,961229405
1114924768,SGOH ACQUISITION INC,1540 E EVERGREEN ST,SPRINGFIELD,MO,658034300
1851398481,"TAYLOR TELFAIR REGIONAL HOSPITAL, INC",ROUTE 1 HIGHWAY 341 SOUTH,MCRAE,GA,310550150
1093712655,CHATHAM HOSPITAL INC,475 PROGRESS BLVD.,SILER CITY,NC,27344
1083611644,CATHOLIC HEALTH INITIATIVES COLORADO,1010 THREE SPRINGS BLVD.,DURANGO,CO,81301
1295732899,HOSPITAL EPISCOPAL SAN LUCAS,184 CALLE GUADALUPE,PONCE,PR,007303561
1801893417,SMITHVILLE HOSPITAL AUTHORITY,800 E HIGHWAY 71,SMITHVILLE,TX,789571730
1609873215,PROGRESSIVE HOSPITAL,4015 S MCLEOD DR,LAS VEGAS,NV,891214305
1346247962,JACKSON HOSPITAL CORPORATION,540 JETT DR,JACKSON,KY,413399622
1760489223,LAWTON INDIAN HOSPITAL,1515 NE LAWRIE TATUM RD,LAWTON,OK,735073002
1487651949,HAMPTON REGIONAL MEDICAL CENTER,595 CAROLINA AVE WEST,VARNVILLE,SC,299444735
1609873124,"INDIANAPOLIS OSTEOPATHIC HOSPITAL, INC",3630 GUION ROAD,INDIANAPOLIS,IN,462221616
1134126659,CALDWELL MEMORIAL HOSPITAL INC,411 MAIN ST,COLUMBIA,LA,714186704
1306843826,WEST CARROLL HEALTH SYSTEMS LLC,706 ROSS ST,OAK GROVE,LA,712639798
1295732725,ST. MARY'S HOSPITAL STREATOR HOSPITAL SISTERS OF THE 3RD ORDER ST FRAN,111 SPRING ST,STREATOR,IL,613643332
1982601456,FLOWER HOSPITAL,5200 HARROUN RD,SYLVANIA,OH,435602168
1710984299,HEALTHMARK OF WALTON INC,4413 US HIGHWAY 331 S,DEFUNIAK SPRINGS,FL,324356307
1720085178,"ROLLING HILLS HOSPITAL, LLC",1000 ROLLING HILLS LN,ADA,OK,748209415
1588661029,"ROCKY MOUNTAIN MEDICAL CENTER, LP",2801 S MAYHILL RD,DENTON,TX,762085910
1700883246,"DURALL CAPITAL HOLDINGS, LLC",227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533
1760489272,PRAIRIE COUNTY HOSPITAL DISTRICT,312 SOUTH ADAMS AVENUE,TERRY,MT,593490156
1902803315,REGENTS UNIV OF CALIF LOS ANGELES,10833 LE CONTE AVE STE BE-144,LOS ANGELES,CA,900958358
1427055839,REGENTS OF THE UNIV OF CALIFORNIA,1250 16TH ST,SANTA MONICA,CA,904041249
1346247764,EASTERN PLUMAS HEALTH CARE,500 1ST AVE,PORTOLA,CA,961229406
1568469997,SAN GORGONIO MEMORIAL HOSPITAL,600 N HIGHLAND SPRINGS AVE,BANNING,CA,922203046
1730186206,BUTLER MEMORIAL HOSPITAL,911 E BRADY ST,BUTLER,PA,160014646
1972500452,"COMMUNITY HOSPITAL OF ANDERSON & MADISON COUNTY, INC",1515 N MADISON AVE,ANDERSON,IN,460113453
1588661060,"PADRE BEHAVIORAL HEALTH SYSTEM, LLC",6629 WOOLDRIDGE RD,CORPUS CHRISTI,TX,784142909
1720085137,NAPLES COMMUNITY HOSPITAL INC,350 7TH ST N,NAPLES,FL,341025754
1952308363,REGENTS UNIV OF CALIF LOS ANGELES,150 UCLA MEDICAL PLAZA,LOS ANGELES,CA,900950001
1144227539,"NORTH OAKS MEDICAL CENTER, LLC",15790 PAUL VEGA MD DR,HAMMOND,LA,704031434
1912904210,"CARROLL HOSPITAL CENTER, INC.",200 MEMORIAL AVE,WESTMINSTER,MD,21157
1427055821,"NORTHEAST GEORGIA MEDICAL CENTER, INC.",743 SPRING ST NE,GAINESVILLE,GA,305013715
1861499170,GLENMONT,4599 AVERY RD,HILLIARD,OH,430269786
1487651857,"OKLAHOMA SURGICAL HOSPITAL, LLC",2408 E 81ST ST,TULSA,OK,741374217
1700883196,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,774693246
1467459776,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,905055002
1144227455,INDIANA UNIVERSITY MEDICAL CENTER,545 BARNHILL DR,INDIANAPOLIS,IN,462025112
1780681189,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO RD,UPLAND,CA,917864920
1952308215,CROSSETT HEALTH FOUNDATION,1015 UNITY RD,CROSSETT,AR,716359443
1245237593,OCHILTREE HOSPITAL DISTRICT,3101 GARRETT DR,PERRYTON,TX,790705323
1750388963,DULCE HEALTH CENTER,500 NORTH MUNDO,DULCE,NM,875280187
1194722389,SELECT SPECIALTY HOSPITAL - AUGUSTA INC,1537 WALTON WAY,AUGUSTA,GA,309043764
1093712374,EL CAMINO HOSPITAL,2500 GRANT RD,MOUNTAIN VIEW,CA,940404302
1073510277,PEACEHEALTH,1615 DELAWARE ST,LONGVIEW,WA,986322310
1952308173,EASTERN PLUMAS HEALTH CARE,500 1ST AVE,PORTOLA,CA,961229406
1245237486,SALEM HEALTH WEST VALLEY,525 SE WASHINGTON ST,DALLAS,OR,973382834
1225035462,"THE SPECIALTY HOSPITAL, LLC",320 TURNER MCCALL BLVD.,ROME,GA,301655621
1831196005,STEPHENS MEMORIAL HOSPITAL,200 S GENEVA ST,BRECKENRIDGE,TX,764244702
1679570840,BLUE RIDGE REGIONAL HOSPITAL INC,125 HOSPITAL DR,SPRUCE PINE,NC,287773035
1629075734,THE CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,06790
1700883717,RIVERVIEW HOSPITAL,395 WESTFIELD RD,NOBLESVILLE,IN,460601425
1346247350,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER INC,1341 CLARK ST,CAMBRIDGE,OH,437259614
1346247368,MERIDIAN HOSPITALS CORPORATION,1945 ROUTE 33,NEPTUNE,NJ,077534859
1952308132,FRIO HOSPITAL ASSOCIATION,200 S INTERSTATE 35,PEARSALL,TX,780616601
1023015120,MILLWOOD HOSPITAL LP,1011 N COOPER ST,ARLINGTON,TX,760115517
1104823178,MERCY HOSPITAL SCRANTON PENNSYLVANIA,746 JEFFERSON AVE,SCRANTON,PA,185101624
1881691061,GRAHAM HOSPITAL DISTRICT,1301 MONTGOMERY RD,GRAHAM,TX,764504240
1588661672,AMERICUS & SUMTER COUNTY HOSPITAL AUTHORITY,100 WHEATLEY DR,AMERICUS,GA,317093788
1649277732,MSJHS AND CCP JOINT DEVELOPMENT COMPANY,428 BILTMORE AVENUE,ASHEVILLE,NC,288014502
1851398960,METHODIST HEALTHCARE - FAYETTE HOSPITAL,214 LAKEVIEW RD,SOMERVILLE,TN,380689737
1184621211,"SSM HEALTH CARE OF WISCONSIN, INC.",700 S. PARK ST.,MADISON,WI,537151830
1770580813,"PRESBYTERIAN COMMUNITY HOSPITAL, INC",1451 ASHFORD,SAN JUAN,PR,009071511
1063419141,MERCY MEDICAL,101 VILLA DR,DAPHNE,AL,365264653
1184621161,WAYNE HOSPITAL COMPANY,835 SWEITZER ST,GREENVILLE,OH,453311007
1811994809,AHS HOSPITAL CORP.,97 WEST PARKWAY,POMPTON PLAINS,NJ,074441647
1790782704,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR,KERRVILLE,TX,780286085
1962409987,MERIDIAN HOSPITALS CORPORATION,425 JACK MARTIN BLVD,BRICK,NJ,087247732
1699772657,THE MCDOWELL HOSPITAL INC,430 RANKIN DR,MARION,NC,287526568
1376540310,PULASKI MEMORIAL HOSPITAL,616 E. 13TH STREET,WINAMAC,IN,469961117
1578560504,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY RD,CLAIRTON,PA,150253703
1205833241,"CLHG-WINN, LLC",301 W BOUNDARY AVE,WINNFIELD,LA,714833427
1063419018,WALTER KNOX MEMORIAL HOSPITAL,1202 E LOCUST ST,EMMETT,ID,836172715
1124025176,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND RD,LAKE FOREST,IL,600451658
1982601944,ALLEN PARISH HOSPITAL DISTRICT NO 3,108 6TH AVE,KINDER,LA,706483187
1497752281,"NOLAND HOSPITAL DOTHAN II, LLC",1108 ROSS CLARK CIR,DOTHAN,AL,363013022
1740287531,GUTHRIE CORTLAND MEDICAL CENTER,134 HOMER AVE,CORTLAND,NY,130451206
1548267339,"NOLAND HOSPITAL MONTGOMERY II, LLC",1725 PINE ST,MONTGOMERY,AL,361061109
1770580581,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK DR E,BIRMINGHAM,AL,352353401
1205834900,MCGEHEE DESHA COUNTY HOSPITAL,900 SOUTH 3RD STREET,MCGEHEE,AR,716542562
1619975331,UNION HOSPITAL INC.,1606 N 7TH ST,TERRE HAUTE,IN,478042780
1649277476,COMMUNITY HEALTH ASSOCIATION,122 PINNELL STREET,RIPLEY,WV,252710720
1518964345,"UNITED HEALTHCARE OF HARDIN, INC.",3909 S WILSON RD,RADCLIFF,KY,401608944
1164429908,ST JOSEPHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F,2661 COUNTY HIGHWAY I,CHIPPEWA FALLS,WI,547295407
1033116876,PROCTOR COMMUNITY HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,616145016
1003813742,BAYLOR INSTITUTE FOR REHABILITATION AT GASTON EPISCOPAL HOSPITAL,909 N WASHINGTON AVE,DALLAS,TX,752461520
